chords,path,melspectogram
c,./Guitar_Only/c/c113.wav,"[[-13.938041  -17.452295  -21.560246  ... -22.229652  -22.869455
  -17.340553 ]
 [-14.221057  -15.913345  -21.023422  ... -39.044296  -35.861504
  -19.031656 ]
 [  2.3473926   2.5844314  -1.8666852 ... -33.43209   -30.364332
  -15.192748 ]
 ...
 [-21.362984  -22.412235  -25.405987  ... -46.706192  -46.706192
  -46.706192 ]
 [-24.347267  -26.867706  -34.92374   ... -46.706192  -46.706192
  -46.706192 ]
 [-38.230476  -37.317814  -41.96488   ... -46.706192  -46.706192
  -46.706192 ]]"
c,./Guitar_Only/c/c111.wav,"[[-21.441788  -21.91011   -21.189508  ... -22.996868  -19.206602
   -6.258211 ]
 [-19.555109  -15.385691  -11.817408  ... -28.604595  -22.476398
   -5.053541 ]
 [-10.435313    1.7940117   8.5601635 ... -16.161766  -16.223362
   -4.2657356]
 ...
 [-24.01635   -18.737225  -19.017485  ... -47.387535  -47.387535
  -47.387535 ]
 [-30.441807  -27.060015  -27.38073   ... -47.387535  -47.387535
  -47.387535 ]
 [-38.848167  -36.127075  -37.741222  ... -47.387535  -47.387535
  -47.387535 ]]"
c,./Guitar_Only/c/c71.wav,"[[-38.947273 -35.724056 -30.727192 ... -44.582424 -41.886772 -40.68026 ]
 [-44.3173   -45.486145 -53.00339  ... -69.269165 -65.20802  -50.121986]
 [-31.60051  -26.920616 -26.092005 ... -60.014847 -60.739777 -43.807724]
 ...
 [-62.6189   -57.78209  -57.71035  ... -80.02585  -81.24843  -81.07965 ]
 [-66.89262  -62.57126  -62.71605  ... -84.50769  -84.12401  -83.43219 ]
 [-78.089584 -75.25171  -77.02694  ... -86.9996   -86.9996   -86.9996  ]]"
c,./Guitar_Only/c/c121.wav,"[[-19.850311  -21.166012  -22.063137  ... -22.456038  -22.737944
  -19.5496   ]
 [-23.116886  -25.401093  -32.349197  ... -37.959335  -35.63003
  -25.650606 ]
 [ -2.4667633  -2.910124   -4.1442323 ... -36.37556   -36.391098
  -32.32329  ]
 ...
 [-21.002552  -24.987778  -36.644184  ... -52.117847  -52.19172
  -53.291935 ]
 [-27.709543  -31.058874  -42.681393  ... -58.2426    -57.971695
  -57.982136 ]
 [-35.989033  -39.423138  -51.637703  ... -58.54178   -58.54178
  -58.54178  ]]"
c,./Guitar_Only/c/c38.wav,"[[-32.775036 -31.27197  -30.929182 ... -37.326973 -37.824486 -37.16526 ]
 [-62.519436 -64.39887  -60.373085 ... -63.84365  -59.852184 -41.550808]
 [-60.53073  -63.264397 -63.3636   ... -63.734962 -56.835594 -37.767727]
 ...
 [-75.47006  -76.250374 -77.64931  ... -78.37457  -78.611176 -78.611176]
 [-77.23516  -78.611176 -78.611176 ... -78.611176 -78.611176 -78.611176]
 [-78.611176 -78.611176 -78.611176 ... -78.611176 -78.611176 -78.611176]]"
c,./Guitar_Only/c/c29.wav,"[[-33.02687  -33.34514  -33.7565   ... -33.239    -34.5077   -31.366232]
 [-53.78906  -53.405933 -46.43025  ... -61.611668 -53.639484 -36.15036 ]
 [-60.39193  -51.401386 -36.20137  ... -65.85268  -54.011696 -34.43838 ]
 ...
 [-75.32869  -78.164734 -77.59184  ... -77.16144  -78.22287  -78.33667 ]
 [-78.97481  -81.95793  -82.728546 ... -83.33564  -82.29707  -82.58866 ]
 [-80.513214 -85.84147  -85.84147  ... -85.84147  -85.84147  -85.84147 ]]"
c,./Guitar_Only/c/c118.wav,"[[-22.3907    -21.877865  -22.97248   ... -22.32854   -22.78278
  -20.083172 ]
 [-23.71911   -28.14341   -30.934937  ... -43.580032  -39.99589
  -26.052454 ]
 [-11.81776    -7.87076    -7.5496364 ... -40.66276   -37.193123
  -24.263767 ]
 ...
 [-28.597504  -27.19595   -32.682156  ... -53.083347  -53.984955
  -51.58974  ]
 [-33.1846    -32.107574  -38.055256  ... -59.007835  -58.50805
  -54.68363  ]
 [-43.59202   -43.65089   -49.761612  ... -59.113155  -59.113155
  -59.113155 ]]"
c,./Guitar_Only/c/c146.wav,"[[-23.560108  -21.91802   -22.17566   ... -22.791916  -19.986458
   -8.248606 ]
 [-27.08678   -18.383005  -17.066364  ... -26.655342  -24.065933
   -6.3455796]
 [ -4.097422   -1.7150323  -3.8620627 ... -13.846536  -14.108867
   -4.208269 ]
 ...
 [-20.820549  -17.953238  -18.062702  ... -49.21424   -49.21424
  -49.21424  ]
 [-23.879185  -22.85313   -25.05461   ... -49.21424   -49.21424
  -49.21424  ]
 [-31.596779  -30.368244  -34.03563   ... -49.21424   -49.21424
  -49.21424  ]]"
c,./Guitar_Only/c/c169.wav,"[[-19.39377   -22.304512  -22.44395   ... -22.979286  -19.427515
   -6.751445 ]
 [-22.70053   -22.96664   -25.009863  ... -22.360289  -20.42306
   -4.709933 ]
 [-10.052174   -5.2082515  -6.3244705 ...  -8.552888   -8.254882
   -1.3241789]
 ...
 [-33.25155   -32.926144  -31.010536  ... -53.529167  -52.492085
  -52.83455  ]
 [-39.089054  -35.947147  -33.093697  ... -55.261986  -55.261986
  -55.261986 ]
 [-45.04908   -40.826447  -37.632378  ... -55.261986  -55.261986
  -55.261986 ]]"
c,./Guitar_Only/c/c124.wav,"[[-21.295698  -22.358475  -21.516218  ... -22.886343  -22.376884
  -19.2911   ]
 [ -6.0768294  -6.9293456  -6.5758686 ... -14.393941  -14.642695
  -13.296218 ]
 [ -1.371128    6.573334    9.234847  ...  -1.1419568  -1.4008415
   -0.3844547]
 ...
 [-22.066326  -26.34805   -38.340973  ... -46.183933  -46.183933
  -46.183933 ]
 [-26.791412  -31.186405  -42.259666  ... -46.183933  -46.183933
  -46.183933 ]
 [-34.867794  -40.495663  -46.183933  ... -46.183933  -46.183933
  -46.183933 ]]"
c,./Guitar_Only/c/c147.wav,"[[-2.4493908e+01 -2.2249239e+01 -2.1280794e+01 ... -2.2596502e+01
  -2.2643175e+01 -1.3877116e+01]
 [-1.3659025e+01 -1.4985742e+01 -1.5067574e+01 ... -2.1031170e+01
  -2.0746058e+01 -1.1179216e+01]
 [ 4.8660181e-02 -1.4498951e-01  3.7192706e-02 ... -7.1278820e+00
  -7.1118598e+00 -7.0447321e+00]
 ...
 [-2.0532448e+01 -1.9701750e+01 -1.9290051e+01 ... -4.7569912e+01
  -4.7569912e+01 -4.7327278e+01]
 [-2.4510399e+01 -2.3719650e+01 -2.3729259e+01 ... -4.7569912e+01
  -4.7569912e+01 -4.7569912e+01]
 [-3.2786606e+01 -3.3968918e+01 -3.5703350e+01 ... -4.7569912e+01
  -4.7569912e+01 -4.7569912e+01]]"
c,./Guitar_Only/c/c123.wav,"[[-21.867962   -22.727308   -22.356125   ... -22.79877    -23.048508
   -9.545588  ]
 [-13.104261   -17.364672   -22.813244   ... -41.18699    -27.67382
   -9.018204  ]
 [ -0.38567042   1.6786529    0.27284682 ... -32.66415    -23.888802
   -6.513772  ]
 ...
 [-24.19036    -29.16526    -34.63261    ... -49.567833   -49.567833
  -49.567833  ]
 [-34.90073    -39.05038    -38.66912    ... -49.567833   -49.567833
  -49.567833  ]
 [-43.12799    -46.390743   -49.567833   ... -49.567833   -49.567833
  -49.567833  ]]"
c,./Guitar_Only/c/c155.wav,"[[-22.119751 -22.019642 -21.643217 ... -22.893408 -21.291296 -13.615711]
 [-21.928396 -16.14179  -16.082539 ... -20.186924 -19.385876 -10.978279]
 [ -6.465309   4.48159   10.771    ...  -6.365999  -6.20652   -8.586418]
 ...
 [-23.480675 -19.915213 -21.119099 ... -55.32478  -54.07109  -56.09976 ]
 [-26.39474  -24.598562 -25.517105 ... -57.730732 -57.70628  -57.791004]
 [-31.87641  -32.124496 -33.25683  ... -60.16407  -60.16407  -60.16407 ]]"
c,./Guitar_Only/c/c99.wav,"[[-29.69116  -29.551985 -28.641417 ... -44.6466   -42.721367 -40.013386]
 [-35.7635   -38.65155  -44.477715 ... -66.442986 -61.655125 -44.93815 ]
 [-23.983381 -20.112808 -19.77714  ... -61.947388 -57.20545  -41.375565]
 ...
 [-49.67419  -49.821487 -53.822674 ... -78.83428  -78.83428  -78.73731 ]
 [-52.637634 -52.199802 -58.395683 ... -78.83428  -78.83428  -78.83428 ]
 [-65.8287   -64.99984  -69.81146  ... -78.83428  -78.83428  -78.83428 ]]"
c,./Guitar_Only/c/c139.wav,"[[-21.680542  -22.179554  -21.68163   ... -22.611588  -22.601696
  -11.97915  ]
 [-36.724865  -27.0285    -22.30747   ... -38.820312  -29.156147
  -11.940961 ]
 [-24.892097  -14.138647   -6.6240997 ... -34.583344  -28.911236
  -11.190451 ]
 ...
 [-50.27211   -44.42623   -37.810455  ... -50.27211   -50.27211
  -50.27211  ]
 [-50.27211   -46.428513  -39.528473  ... -50.27211   -50.27211
  -50.27211  ]
 [-50.27211   -50.27211   -50.27211   ... -50.27211   -50.27211
  -50.27211  ]]"
c,./Guitar_Only/c/c31.wav,"[[-25.68987  -31.915264 -43.54962  ... -53.961823 -54.05912  -44.26785 ]
 [-24.707802 -30.750355 -44.678543 ... -63.41242  -63.874493 -50.845688]
 [-15.746684 -18.468916 -19.829325 ... -62.557293 -61.705555 -51.620678]
 ...
 [-57.904037 -60.66803  -62.697388 ... -76.43468  -76.43468  -76.43468 ]
 [-60.585308 -65.68261  -72.625305 ... -76.43468  -76.43468  -76.43468 ]
 [-60.6884   -66.64575  -76.43468  ... -76.43468  -76.43468  -76.43468 ]]"
c,./Guitar_Only/c/c128.wav,"[[-2.12685223e+01 -2.17946396e+01 -2.21882744e+01 ... -2.27643814e+01
  -2.26355362e+01 -1.43925905e+01]
 [-2.12854176e+01 -2.31625576e+01 -3.07667656e+01 ... -2.20007114e+01
  -2.15711040e+01 -1.61498089e+01]
 [ 4.61447425e-02  2.95974731e+00  1.64627624e+00 ... -8.42924023e+00
  -8.47531891e+00 -8.53806305e+00]
 ...
 [-1.98602695e+01 -2.14008617e+01 -2.47673340e+01 ... -5.13159103e+01
  -5.13159103e+01 -5.13159103e+01]
 [-2.52968788e+01 -2.57927418e+01 -2.83123875e+01 ... -5.13159103e+01
  -5.13159103e+01 -5.13159103e+01]
 [-3.34478340e+01 -3.56768036e+01 -3.99001160e+01 ... -5.13159103e+01
  -5.13159103e+01 -5.13159103e+01]]"
c,./Guitar_Only/c/c153.wav,"[[-18.593128  -17.55041   -21.301945  ... -22.72889   -21.1588
  -13.675209 ]
 [-14.1852665 -15.323914  -21.951855  ... -36.901432  -30.610277
  -13.056302 ]
 [ -5.384307    1.5455498   3.2504332 ... -34.542713  -28.082695
  -12.215085 ]
 ...
 [-13.05296   -14.325941  -15.2750025 ... -52.66628   -54.979263
  -54.979263 ]
 [-20.167107  -19.776064  -19.773834  ... -54.979263  -54.979263
  -54.979263 ]
 [-32.49005   -30.784698  -29.419754  ... -54.979263  -54.979263
  -54.979263 ]]"
c,./Guitar_Only/c/c5.wav,"[[-35.361397 -37.116264 -37.65596  ... -35.22506  -35.950607 -31.043036]
 [-38.678356 -37.86685  -40.991634 ... -64.050125 -49.64965  -31.530094]
 [-26.541481 -20.416744 -19.96432  ... -58.662914 -47.92369  -28.3182  ]
 ...
 [-70.491684 -70.51001  -72.077614 ... -75.199585 -75.199585 -75.199585]
 [-72.90517  -73.3822   -75.199585 ... -75.199585 -75.199585 -75.199585]
 [-75.199585 -75.199585 -75.199585 ... -75.199585 -75.199585 -75.199585]]"
c,./Guitar_Only/c/c191.wav,"[[  7.525715    1.6170743 -21.55822   ... -23.016457  -23.508768
   -9.614351 ]
 [  7.8011417   1.9878919 -12.818395  ... -24.34104   -23.523468
   -9.800962 ]
 [ 12.205333    7.9780936   0.3300105 ... -11.427908  -11.2422285
   -4.0693183]
 ...
 [ -9.0689125 -12.133817  -16.357784  ... -52.54905   -53.70155
  -51.85415  ]
 [-13.177351  -15.190298  -19.279066  ... -53.70155   -53.70155
  -53.70155  ]
 [-21.3437    -26.528679  -38.21099   ... -53.70155   -53.70155
  -53.70155  ]]"
c,./Guitar_Only/c/c52.wav,"[[-27.941414 -32.09855  -38.740524 ... -37.66826  -40.967293 -40.420437]
 [-25.321583 -31.272095 -45.223183 ... -65.31679  -64.86973  -52.092865]
 [-18.286991 -22.259388 -24.548262 ... -67.033    -68.950134 -50.375908]
 ...
 [-63.863964 -68.398415 -71.73748  ... -76.764404 -76.04296  -75.995895]
 [-61.19467  -67.013054 -79.59242  ... -81.392395 -81.15391  -81.813034]
 [-60.623837 -66.62528  -83.0083   ... -83.0083   -83.0083   -83.0083  ]]"
c,./Guitar_Only/c/c66.wav,"[[-39.91554  -40.555916 -41.495155 ... -48.83419  -48.264805 -48.628822]
 [-54.96792  -44.98307  -46.062664 ... -65.249245 -66.28553  -55.502262]
 [-43.64069  -28.429117 -23.382347 ... -59.479706 -60.538223 -56.513554]
 ...
 [-70.165245 -66.3672   -69.204346 ... -79.39286  -78.24745  -76.539604]
 [-78.31784  -72.001595 -72.05765  ... -85.349045 -84.04908  -79.53883 ]
 [-85.349045 -80.70904  -81.382416 ... -85.349045 -85.349045 -85.349045]]"
c,./Guitar_Only/c/c27.wav,"[[-41.23355  -42.942905 -48.89864  ... -28.817883 -30.768707 -28.295424]
 [-44.94478  -47.2551   -55.74354  ... -61.020546 -49.5714   -31.01934 ]
 [-32.475403 -32.082397 -34.480453 ... -61.78878  -48.28575  -29.125483]
 ...
 [-76.184494 -75.65289  -76.20131  ... -78.50527  -79.974525 -80.26306 ]
 [-76.4573   -75.17571  -79.063515 ... -80.991066 -80.991066 -80.991066]
 [-80.991066 -80.991066 -80.991066 ... -80.991066 -80.991066 -80.991066]]"
c,./Guitar_Only/c/c77.wav,"[[-37.633423 -39.04801  -38.6522   ... -28.831024 -31.50551  -36.310944]
 [-44.371155 -40.80033  -45.109554 ... -59.6184   -58.336945 -41.071793]
 [-42.577587 -29.170815 -26.111778 ... -67.348976 -58.819767 -38.9344  ]
 ...
 [-77.05755  -75.10732  -74.43765  ... -80.53133  -79.97057  -74.99187 ]
 [-78.724846 -80.756294 -83.73025  ... -83.83612  -83.58703  -81.366234]
 [-82.8942   -83.83612  -83.83612  ... -83.83612  -83.83612  -83.83612 ]]"
c,./Guitar_Only/c/c4.wav,"[[-34.956944 -36.870922 -36.206734 ... -42.047993 -40.481613 -38.416336]
 [-42.129295 -38.688183 -36.379963 ... -61.67068  -55.449123 -37.669693]
 [-44.8411   -28.980932 -20.679623 ... -50.972183 -49.88524  -33.19839 ]
 ...
 [-78.654564 -73.07752  -69.65989  ... -77.339294 -77.75249  -74.74387 ]
 [-80.501816 -76.14978  -72.725586 ... -80.501816 -80.501816 -78.02921 ]
 [-80.501816 -80.501816 -77.20015  ... -80.501816 -80.501816 -80.501816]]"
c,./Guitar_Only/c/c103.wav,"[[-20.66063   -21.414158  -22.0154    ... -22.365053  -22.646748
  -20.391613 ]
 [-12.201313   -7.2046237  -5.458685  ... -19.888142  -20.013208
  -19.710266 ]
 [ -3.541695    5.635954   10.731162  ...  -6.6457777  -6.8814335
   -5.638561 ]
 ...
 [-31.267479  -31.326263  -30.505539  ... -48.823364  -48.823364
  -44.26265  ]
 [-34.913948  -34.973614  -37.11251   ... -48.823364  -48.823364
  -47.151073 ]
 [-40.330315  -40.752213  -42.08214   ... -48.823364  -48.823364
  -48.823364 ]]"
c,./Guitar_Only/c/c76.wav,"[[-32.245655 -32.72359  -35.136047 ... -35.66159  -38.64592  -40.46372 ]
 [-47.323486 -41.459354 -40.638718 ... -59.706543 -57.36261  -43.394875]
 [-48.23282  -30.485592 -25.562794 ... -53.07968  -51.40726  -44.912796]
 ...
 [-80.479706 -75.86368  -73.62121  ... -78.62664  -79.840385 -77.616135]
 [-80.72188  -80.36541  -77.94654  ... -80.72188  -80.72188  -79.85555 ]
 [-80.72188  -80.72188  -80.72188  ... -80.72188  -80.72188  -80.72188 ]]"
c,./Guitar_Only/c/c56.wav,"[[-34.89099  -36.43238  -35.92854  ... -40.179596 -39.885986 -38.16127 ]
 [-45.012856 -48.435284 -42.496376 ... -65.47533  -57.917957 -39.881607]
 [-37.457787 -40.706272 -30.954021 ... -58.15822  -57.168762 -39.337738]
 ...
 [-79.23347  -78.96501  -70.20813  ... -78.06601  -78.690445 -75.65308 ]
 [-79.07089  -81.9975   -77.33034  ... -84.033066 -84.76535  -79.540794]
 [-79.181465 -84.849846 -87.446434 ... -87.446434 -87.446434 -84.22139 ]]"
c,./Guitar_Only/c/c65.wav,"[[-48.767006 -44.90249  -44.89265  ... -40.244972 -39.43108  -39.00937 ]
 [-56.689087 -46.164627 -45.9098   ... -62.407364 -61.33943  -43.014587]
 [-52.17152  -32.24213  -25.720695 ... -60.971115 -59.03727  -39.658474]
 ...
 [-68.022224 -64.29246  -62.218506 ... -77.54396  -78.951935 -79.475   ]
 [-68.38155  -64.26398  -62.14459  ... -79.847626 -79.847626 -79.847626]
 [-79.847626 -77.214195 -71.86989  ... -79.847626 -79.847626 -79.847626]]"
c,./Guitar_Only/c/c13.wav,"[[-37.53704  -38.097214 -36.885654 ... -42.3071   -47.19318  -47.513737]
 [-37.038475 -36.515133 -45.57128  ... -65.39274  -59.277    -47.373634]
 [-29.558678 -23.511028 -22.75686  ... -57.087406 -55.302505 -44.213272]
 ...
 [-72.04917  -71.346985 -75.84491  ... -77.61722  -77.61722  -76.01396 ]
 [-74.90074  -74.24888  -77.61722  ... -77.61722  -77.61722  -77.61722 ]
 [-77.61722  -77.61722  -77.61722  ... -77.61722  -77.61722  -77.61722 ]]"
c,./Guitar_Only/c/c6.wav,"[[-32.824074 -32.44217  -31.576752 ... -32.38419  -32.138752 -30.119162]
 [-42.8547   -43.534645 -41.71419  ... -62.370216 -52.683125 -34.459824]
 [-21.998415 -22.671585 -26.29297  ... -53.69802  -48.570076 -30.88475 ]
 ...
 [-67.4989   -71.81993  -73.57331  ... -75.79992  -75.79992  -75.79992 ]
 [-72.29915  -75.79992  -75.79992  ... -75.79992  -75.79992  -75.79992 ]
 [-75.79992  -75.79992  -75.79992  ... -75.79992  -75.79992  -75.79992 ]]"
c,./Guitar_Only/c/c84.wav,"[[-36.454586 -38.132324 -32.902775 ... -42.463356 -43.820896 -45.34645 ]
 [-52.249245 -54.395348 -39.84384  ... -41.937546 -42.08664  -42.11781 ]
 [-51.870697 -50.38553  -38.18917  ... -29.086704 -29.229168 -31.286274]
 ...
 [-78.21853  -74.39758  -56.93516  ... -78.21853  -78.21853  -77.35774 ]
 [-78.21853  -77.973816 -61.5237   ... -78.21853  -78.21853  -78.21853 ]
 [-78.21853  -78.21853  -70.89783  ... -78.21853  -78.21853  -78.21853 ]]"
c,./Guitar_Only/c/c25.wav,"[[-34.1774   -30.325754 -31.830854 ... -35.657253 -37.652695 -33.077816]
 [-37.264538 -30.247185 -25.129164 ... -39.421432 -39.390152 -35.125145]
 [-30.683882 -15.279068  -8.602056 ... -26.509068 -26.761074 -29.56445 ]
 ...
 [-53.798332 -44.43777  -44.249    ... -71.61345  -71.61345  -71.61345 ]
 [-56.787872 -47.048454 -47.082787 ... -71.61345  -71.61345  -71.61345 ]
 [-71.61345  -64.2592   -63.24053  ... -71.61345  -71.61345  -71.61345 ]]"
c,./Guitar_Only/c/c148.wav,"[[-23.122814  -22.71099   -23.242586  ... -22.410944  -22.22015
  -19.105639 ]
 [-39.95524   -27.905293  -30.102154  ... -40.26889   -38.283154
  -22.099277 ]
 [-39.46825   -16.10321    -3.4106994 ... -44.38843   -36.94747
  -23.42143  ]
 ...
 [-44.688686  -21.741299  -14.632987  ... -45.704666  -45.704666
  -45.704666 ]
 [-45.704666  -27.799646  -20.300426  ... -45.704666  -45.704666
  -45.704666 ]
 [-45.704666  -38.044395  -28.415874  ... -45.704666  -45.704666
  -45.704666 ]]"
c,./Guitar_Only/c/c173.wav,"[[ -2.525214   -8.772054  -22.34135   ... -22.152824  -22.775946
  -22.70071  ]
 [ -1.9535161  -7.9954143 -31.842775  ... -41.885468  -37.246223
  -31.414593 ]
 [  2.1001983  -2.997375  -11.89068   ... -38.764526  -33.946644
  -21.64991  ]
 ...
 [-48.752586  -46.06096   -44.86605   ... -52.99694   -53.16425
  -54.601254 ]
 [-47.64852   -48.292843  -48.253548  ... -59.570503  -59.395424
  -58.11915  ]
 [-48.49873   -53.694843  -58.422222  ... -61.671463  -61.671463
  -61.671463 ]]"
c,./Guitar_Only/c/c115.wav,"[[-20.600983  -21.830112  -22.702496  ... -22.566597  -22.198978
  -18.03687  ]
 [-20.86388   -24.518818  -32.62773   ... -35.23412   -39.965157
  -21.613941 ]
 [ -6.4353848  -4.0790315  -5.507669  ... -34.216225  -37.75519
  -20.252476 ]
 ...
 [-27.75754   -30.555374  -38.484863  ... -53.838936  -52.603195
  -52.128544 ]
 [-30.286524  -33.380768  -42.003677  ... -55.388947  -55.388947
  -55.388947 ]
 [-41.8461    -45.264557  -54.880566  ... -55.388947  -55.388947
  -55.388947 ]]"
c,./Guitar_Only/c/c28.wav,"[[-31.68235  -31.75029  -31.64444  ... -37.713783 -37.477257 -39.13797 ]
 [-62.25727  -55.379597 -51.30289  ... -65.435425 -57.69209  -41.59571 ]
 [-58.948917 -41.57357  -33.743702 ... -65.71556  -60.63061  -39.572144]
 ...
 [-77.92324  -76.234436 -71.7378   ... -77.92324  -77.92324  -77.92324 ]
 [-77.92324  -77.47054  -72.97812  ... -77.92324  -77.92324  -77.92324 ]
 [-77.92324  -77.92324  -77.92324  ... -77.92324  -77.92324  -77.92324 ]]"
c,./Guitar_Only/c/c100.wav,"[[-33.560516 -34.89276  -37.550014 ... -32.718735 -35.203423 -30.494585]
 [-58.17868  -42.13377  -37.607933 ... -42.389774 -41.773304 -30.24315 ]
 [-58.803528 -38.61935  -27.895    ... -29.150616 -28.984987 -25.456673]
 ...
 [-75.94333  -70.82826  -64.16772  ... -78.12364  -78.58443  -74.850296]
 [-78.58443  -77.05458  -69.24322  ... -78.58443  -78.58443  -78.58443 ]
 [-78.58443  -78.58443  -78.317345 ... -78.58443  -78.58443  -78.58443 ]]"
c,./Guitar_Only/c/c90.wav,"[[-28.508987 -28.287432 -28.137363 ... -31.785519 -31.48275  -31.804607]
 [-47.663696 -46.362247 -39.220222 ... -63.759266 -64.4012   -47.641712]
 [-47.04775  -40.066673 -26.220802 ... -61.83706  -59.437595 -42.102646]
 ...
 [-75.22136  -76.67343  -70.90514  ... -78.900795 -79.757935 -76.079   ]
 [-74.372055 -78.99517  -80.93692  ... -82.57537  -83.87473  -79.572586]
 [-74.53946  -80.4169   -85.58148  ... -85.58148  -85.58148  -85.58148 ]]"
c,./Guitar_Only/c/c140.wav,"[[ -3.4541438   -9.676489   -21.26932    ... -22.383928   -20.54335
  -10.227129  ]
 [ -4.912598   -10.678072   -28.325922   ... -36.58053    -27.882809
   -9.124156  ]
 [ -1.7449074   -0.67185706  -2.1467571  ... -37.06081    -27.280893
   -6.995702  ]
 ...
 [-17.504562   -18.59393    -19.596943   ... -49.131237   -49.131237
  -49.131237  ]
 [-25.424622   -27.255531   -31.065872   ... -49.131237   -49.131237
  -49.131237  ]
 [-27.46712    -32.905403   -41.807404   ... -49.131237   -49.131237
  -49.131237  ]]"
c,./Guitar_Only/c/c42.wav,"[[-40.317528 -36.54132  -37.19805  ... -35.251392 -39.62962  -35.887413]
 [-55.982178 -51.593624 -49.607754 ... -60.88867  -55.84557  -39.652992]
 [-58.344097 -40.7566   -34.48117  ... -59.48746  -54.677338 -36.55597 ]
 ...
 [-82.37835  -77.22941  -68.745186 ... -78.18071  -78.72245  -80.04951 ]
 [-86.50026  -79.510994 -73.14934  ... -81.87707  -81.54309  -82.63936 ]
 [-89.743164 -87.07466  -81.26945  ... -89.743164 -89.743164 -89.743164]]"
c,./Guitar_Only/c/c30.wav,"[[-42.31595  -40.91633  -40.032135 ... -47.98532  -45.99554  -40.6704  ]
 [-44.45788  -47.919815 -55.372383 ... -63.378185 -58.225574 -39.755867]
 [-32.56276  -30.837545 -32.994705 ... -62.77581  -57.624992 -37.2397  ]
 ...
 [-76.00605  -74.95383  -78.03631  ... -78.30213  -78.30213  -78.30213 ]
 [-78.30213  -78.30213  -78.30213  ... -78.30213  -78.30213  -78.30213 ]
 [-78.30213  -78.30213  -78.30213  ... -78.30213  -78.30213  -78.30213 ]]"
c,./Guitar_Only/c/c91.wav,"[[-42.69135  -37.51908  -38.542572 ... -55.371838 -53.567993 -53.804783]
 [-60.286175 -44.223778 -39.74084  ... -63.59457  -62.222637 -58.113102]
 [-53.632835 -35.73888  -25.13971  ... -65.38863  -66.23353  -61.893394]
 ...
 [-80.559845 -69.52932  -60.23756  ... -78.92632  -78.82618  -78.16998 ]
 [-83.27396  -70.136024 -60.53427  ... -83.124916 -82.14589  -83.27396 ]
 [-83.27396  -83.27396  -79.36145  ... -83.27396  -83.27396  -83.27396 ]]"
